order_id,customer_id,product_id,quantity,order_date
879,2866,96,1,2024-09-30
880,2001,95,1,2024-04-10
881,3433,94,1,2025-01-09
882,3563,153,3,2024-04-27
883,6963,156,5,2024-05-15
884,8163,186,1,2024-11-29
885,7403,122,5,2024-06-13
886,7590,28,1,2025-01-27
887,528,32,4,2025-09-25
888,4999,40,5,2024-05-24
889,2912,63,4,2024-09-14
890,6403,102,1,2024-02-22
891,5133,4,1,2024-05-23
892,3481,184,1,2024-06-12
893,2607,28,1,2023-11-11
894,9567,25,5,2024-11-05
895,7694,156,3,2024-11-21
896,997,92,5,2024-11-07
897,6918,170,1,2024-10-24
898,1087,22,1,2025-07-27
899,3970,108,5,2025-08-06
900,2453,124,1,2024-07-10
901,4354,60,3,2023-12-31
902,7732,175,3,2024-05-28
903,2481,23,4,2024-04-03
904,6694,155,3,2025-05-01
905,5347,141,4,2025-02-02
906,7554,116,2,2023-12-12
907,5067,53,4,2024-01-09
908,2057,23,1,2024-11-05
909,6324,45,5,2025-04-03
910,54,136,3,2024-03-19
911,5879,11,3,2025-02-11
912,8491,199,2,2024-03-13
913,1320,16,4,2024-08-20
914,2514,2,3,2025-09-05
915,7125,3,3,2025-09-10
916,46,48,1,2025-05-30
917,830,143,3,2024-05-22
918,7918,197,5,2024-08-09
919,5324,194,3,2024-02-23
920,1329,61,1,2024-08-21
921,1429,117,2,2023-12-21
922,1246,56,2,2025-05-09
923,4002,117,3,2025-08-26
924,3116,160,5,2025-06-17
925,6453,131,4,2024-10-10
926,7465,25,1,2025-05-07
927,5909,16,4,2023-11-27
928,8399,105,3,2024-01-25
929,4966,182,4,2025-01-15
930,4664,5,2,2025-04-15
931,3926,181,1,2023-12-24
932,7898,32,4,2025-05-16
933,1344,26,3,2025-06-17
934,5340,57,1,2024-01-10
935,1111,149,5,2025-08-22
936,1209,112,4,2024-11-14
937,5305,103,1,2024-01-27
938,4736,120,2,2025-04-12
939,1883,66,2,2024-12-05
940,182,49,5,2024-01-09
941,9360,39,1,2024-08-15
942,9614,138,4,2024-04-12
943,6377,175,2,2025-06-26
944,2791,143,4,2025-07-23
945,7231,147,1,2025-03-17
946,7772,62,3,2025-01-02
947,3503,143,4,2024-04-06
948,4377,37,1,2024-08-15
949,7826,109,5,2025-10-25
950,9211,144,2,2025-07-23
951,9031,182,4,2024-10-10
952,5266,80,1,2024-11-02
953,8917,189,1,2025-09-24
954,9985,44,5,2024-03-12
955,8826,34,4,2025-10-29
956,9751,8,2,2024-06-10
957,6179,190,2,2025-10-30
958,8289,36,1,2025-09-16
959,9196,171,1,2024-04-07
960,6046,102,4,2024-05-19
961,6453,63,5,2025-01-08
962,3238,2,4,2024-03-16
963,3487,51,4,2024-04-19
964,869,131,2,2023-12-03
965,4664,187,3,2025-09-14
966,9041,175,4,2025-02-14
967,2327,171,5,2025-07-05
968,5593,19,2,2023-12-02
969,6845,153,4,2024-06-19
970,4356,144,5,2024-08-12
971,9440,158,5,2025-10-31
972,1017,74,3,2024-07-16
973,3539,123,2,2024-11-10
974,8003,47,1,2024-08-15
975,9299,154,3,2024-02-26
976,8045,86,1,2025-06-04
977,3305,24,1,2024-09-05
978,4080,187,3,2025-06-14
979,2562,72,5,2025-10-05
980,5887,167,3,2025-09-13
981,7483,121,4,2025-07-19
982,5789,8,1,2025-03-15
983,9851,112,5,2025-01-29
984,7299,19,3,2025-07-30
985,6331,22,5,2025-06-02
986,3508,102,4,2024-08-17
987,9399,188,3,2024-03-24
988,8360,60,2,2025-07-20
989,2439,95,2,2025-05-04
990,7218,92,1,2024-10-30
991,2245,129,5,2024-01-13
992,6137,162,2,2025-02-22
993,4694,39,4,2025-04-19
994,3476,66,1,2024-11-15
995,6016,178,4,2024-11-05
996,3206,21,4,2024-08-19
997,1511,155,2,2024-02-15
998,5792,65,5,2025-07-10
999,235,113,2,2024-05-13
1000,6116,116,3,2025-05-25
1001,4515,42,2,2024-02-08
1002,4227,12,4,2024-10-10
1003,6353,131,3,2025-03-02
1004,2833,125,2,2024-12-01
1005,3940,175,5,2025-01-05
1006,54,51,3,2025-06-24
1007,6291,64,1,2024-07-16
1008,1575,159,1,2024-09-20
1009,4073,107,2,2024-06-07
1010,5499,48,5,2024-07-19
1011,426,40,1,2024-10-02
1012,2802,34,5,2024-12-11
1013,9833,12,5,2024-11-24
1014,4963,99,2,2025-09-25
1015,9780,133,4,2025-04-13
1016,5408,198,5,2024-06-11
1017,5844,199,2,2025-05-01
1018,5373,14,4,2024-07-18
1019,6202,83,1,2023-11-15
1020,2593,51,1,2025-05-03
1021,2584,14,2,2025-04-06
1022,1172,55,2,2025-08-28
1023,363,112,4,2025-06-04
1024,5513,43,5,2024-07-05
1025,3546,120,2,2025-08-03
1026,7629,122,1,2024-06-19
1027,3008,72,3,2024-07-28
1028,8157,32,5,2025-10-27
1029,8339,68,4,2025-08-01
1030,3300,30,4,2024-12-02
1031,3993,14,3,2024-04-07
1032,9585,160,1,2025-02-04
1033,6682,62,3,2024-01-20
1034,7542,102,1,2024-09-18
1035,4770,131,4,2024-12-20
1036,6097,197,4,2024-10-14
1037,9670,86,3,2025-07-07
1038,1439,56,1,2024-04-25
1039,1877,116,4,2025-06-26
1040,9587,99,1,2024-11-27
1041,2355,77,1,2024-09-21
1042,9936,163,2,2024-10-31
1043,6009,172,5,2024-05-04
1044,5060,127,3,2025-09-09
1045,99,144,3,2025-07-10
1046,2817,110,1,2024-01-07
1047,324,29,2,2024-01-15
1048,4626,28,2,2025-03-27
1049,7335,166,1,2025-05-22
1050,5222,200,2,2025-05-09
1051,8891,72,2,2025-03-10
1052,9890,70,3,2023-12-24
1053,9349,155,3,2024-01-10
1054,9850,104,5,2023-12-30
1055,4199,85,4,2025-10-28
1056,7133,137,4,2024-05-02
1057,6511,167,4,2024-03-01
1058,3864,75,4,2024-03-01
1059,7130,32,4,2024-12-25
1060,6655,35,3,2024-10-15
1061,5313,33,4,2024-05-01
1062,9017,174,2,2025-09-27
1063,4804,6,5,2024-01-01
1064,4068,115,4,2023-12-05
1065,2089,152,4,2025-10-22
1066,8932,120,4,2025-02-26
1067,2410,147,3,2025-08-04
1068,5426,80,2,2024-10-02
1069,4166,143,2,2025-06-25
1070,1208,79,4,2025-08-19
1071,1744,36,2,2025-06-19
1072,7864,96,3,2025-09-10
1073,4285,46,5,2024-09-10
1074,9113,87,3,2024-01-19
1075,9869,88,2,2024-08-20
1076,6236,7,3,2024-10-23
1077,9134,13,5,2024-12-30
1078,3062,22,2,2024-12-13
1079,3001,44,2,2024-09-21
1080,7564,156,2,2024-11-16
1081,591,18,5,2025-08-31
1082,9637,67,3,2025-04-12
1083,9744,1,3,2024-10-30
1084,9306,100,5,2025-09-05
1085,8225,198,2,2024-07-28
1086,7758,48,2,2025-08-11
1087,1709,95,3,2025-10-10
1088,8456,90,4,2024-09-06
1089,3964,94,1,2025-01-03
1090,6044,38,5,2025-05-04
1091,3489,60,5,2025-05-24
1092,606,147,5,2024-06-29
1093,5489,94,5,2025-05-10
1094,5651,22,2,2025-02-03
1095,8288,75,3,2024-01-22
1096,2523,166,4,2024-12-30
1097,6913,108,5,2024-03-02
1098,4804,62,1,2025-02-12
1099,7487,10,1,2025-07-21
1100,8439,163,4,2024-02-01
1101,9955,86,2,2024-02-01
1102,9882,165,2,2025-06-25
1103,4301,6,5,2025-04-05
1104,1645,57,1,2024-01-24
1105,2501,50,1,2025-02-14
1106,2435,20,1,2025-01-04
1107,2974,86,5,2024-05-30
1108,6431,186,2,2025-05-19
1109,2040,9,3,2024-10-01
1110,5310,56,2,2023-12-16
1111,9980,172,4,2024-01-20
1112,1546,177,2,2025-09-05
1113,1808,37,2,2025-09-04
1114,3602,179,1,2025-08-02
1115,4386,181,4,2024-05-18
1116,1815,52,4,2024-12-05
1117,4936,120,3,2024-12-27
1118,294,43,5,2025-01-24
1119,4156,75,5,2025-11-02
1120,4775,196,4,2025-04-03
1121,5538,8,2,2024-08-07
1122,8824,167,4,2025-09-02
1123,701,167,5,2025-01-19
1124,716,193,1,2023-12-07
1125,2007,133,4,2024-07-21
1126,81,194,5,2025-02-26
1127,5237,121,5,2024-12-26
1128,4371,49,1,2024-03-14
1129,8016,24,4,2024-10-04
1130,8098,142,3,2024-09-10
1131,5159,145,4,2024-06-25
1132,7006,105,2,2024-12-19
1133,2455,135,4,2025-04-17
1134,9949,107,1,2024-12-04
1135,2229,2,5,2024-04-27
1136,7693,184,4,2025-06-04
1137,3032,81,3,2024-04-20
1138,7971,43,1,2025-06-06
1139,3303,93,5,2025-08-25
1140,6926,82,4,2025-07-12
1141,6947,127,5,2025-07-28
1142,286,125,1,2025-09-27
1143,5608,86,3,2024-10-23
1144,9148,14,3,2024-10-06
1145,8316,108,3,2025-01-13
1146,1915,107,3,2024-10-10
1147,1044,150,2,2025-05-16
1148,6763,109,1,2025-03-09
1149,7589,107,3,2024-10-11
1150,3972,24,5,2025-05-29
1151,5029,36,4,2024-07-20
1152,8477,112,2,2025-10-09
1153,2056,149,3,2023-11-17
1154,5817,133,5,2025-09-30
1155,5621,69,2,2024-05-09
1156,3101,83,3,2025-04-28
1157,2460,78,5,2024-10-16
1158,7193,20,3,2024-09-05
1159,9624,35,1,2025-07-05
1160,8556,20,4,2024-10-30
1161,6989,127,5,2025-08-02
1162,3497,45,5,2024-04-02
1163,955,48,5,2025-01-23
1164,514,191,1,2024-08-11
1165,2999,90,3,2024-12-07
1166,4588,185,1,2024-01-23
1167,5941,133,4,2024-08-22
1168,740,145,1,2024-09-13
1169,8153,82,2,2024-07-21
1170,2702,41,4,2025-05-20
1171,2377,12,2,2024-11-12
1172,7559,50,4,2024-04-28
1173,6437,162,4,2024-11-24
1174,3909,43,4,2024-08-21
1175,699,123,3,2024-07-21
1176,4153,85,4,2023-12-28
1177,2753,25,2,2025-06-15
1178,385,38,2,2024-06-02
1179,254,23,1,2025-04-08
1180,6063,71,2,2024-09-27
1181,8706,104,5,2025-07-15
1182,1876,184,4,2025-10-11
1183,5485,43,2,2025-09-09
1184,213,198,2,2024-04-18
1185,4272,196,3,2025-03-30
1186,6592,156,1,2024-04-07
1187,1192,55,2,2025-05-01
1188,3666,87,5,2024-07-04
1189,7905,158,1,2024-09-15
1190,6546,50,4,2025-10-24
1191,6397,18,4,2024-02-02
1192,1055,65,5,2023-12-12
1193,4946,90,2,2024-07-21
1194,1506,40,5,2024-05-23
1195,549,174,1,2025-01-08
1196,2376,60,4,2025-06-23
1197,633,60,5,2025-01-13
1198,1005,7,2,2024-08-01
1199,4541,196,1,2024-01-09
1200,8534,172,3,2024-05-07
1201,321,118,2,2024-02-28
1202,2064,104,1,2023-12-02
1203,4688,115,4,2025-08-13
1204,6510,169,1,2024-09-03
1205,6917,173,4,2024-10-21
1206,6882,51,1,2024-05-10
1207,2743,40,3,2025-04-17
1208,1574,53,3,2024-07-13
1209,7372,134,2,2024-02-15
1210,2711,88,3,2024-08-25
1211,8020,74,5,2024-09-13
1212,3702,28,2,2025-09-18
1213,9925,175,2,2025-07-02
1214,9558,9,3,2025-10-07
1215,7716,157,4,2025-03-04
1216,8870,27,3,2025-05-27
1217,5208,32,3,2025-08-20
1218,6039,37,5,2024-07-04
1219,9108,44,1,2024-06-21
1220,4507,164,4,2024-05-28
1221,6462,38,2,2025-08-20
1222,2357,49,2,2024-04-29
1223,512,33,3,2024-09-11
1224,8335,141,5,2025-10-30
1225,9076,159,4,2025-10-28
1226,1307,181,1,2024-01-30
1227,6966,2,3,2024-03-13
1228,3519,72,4,2024-10-02
1229,9653,28,4,2025-06-12
1230,7389,60,2,2024-11-23
1231,1102,25,3,2023-12-19
1232,6791,91,4,2025-06-07
1233,4226,118,2,2024-05-27
1234,9588,192,1,2025-02-03
1235,5779,6,5,2025-09-08
1236,7934,85,5,2025-01-15
1237,3027,72,1,2023-11-10
1238,6416,116,1,2024-08-22
1239,3691,110,1,2025-02-19
1240,6840,62,2,2023-12-06
1241,6151,114,3,2024-04-23
1242,8155,176,2,2025-09-16
1243,2919,38,1,2025-04-22
1244,1685,157,2,2024-11-08
1245,3251,181,3,2025-05-31
1246,8720,103,1,2025-07-05
1247,8567,144,4,2025-05-11
1248,2656,150,5,2025-03-06
1249,741,8,3,2024-12-24
1250,1668,38,1,2025-04-21
1251,7227,50,4,2024-06-23
1252,212,163,3,2025-06-05
1253,9751,119,3,2024-08-17
1254,7927,189,5,2024-07-04
1255,7290,153,5,2025-10-25
1256,1843,24,5,2025-01-07
1257,757,188,2,2023-12-24
1258,3299,155,4,2024-02-18
1259,6761,114,2,2024-07-17
1260,1296,187,3,2024-05-17
1261,7193,24,1,2025-01-19
1262,3560,152,4,2025-08-27
1263,5053,1,3,2025-09-04
1264,6740,122,3,2024-06-29
1265,5867,141,5,2024-02-20
1266,8766,183,5,2025-08-21
1267,7913,125,3,2024-12-08
1268,3241,70,4,2025-04-16
1269,5884,160,1,2024-12-17
1270,1562,127,1,2023-11-17
1271,4369,150,1,2024-11-26
1272,9695,100,3,2024-05-11
1273,9301,168,2,2024-10-29
1274,6281,23,1,2024-03-10
1275,7238,37,3,2024-09-19
1276,8887,20,2,2024-07-06
1277,3240,85,4,2024-07-21
1278,8086,41,1,2024-08-08
1279,7566,158,5,2024-12-09
1280,1581,52,1,2023-11-20
1281,8110,166,4,2024-11-29
1282,1897,3,1,2024-08-14
1283,7045,93,4,2025-02-05
1284,8413,42,5,2024-06-24
1285,5447,139,2,2024-11-21
1286,5362,78,2,2025-09-24
1287,2318,122,1,2024-04-20
1288,7038,41,3,2025-08-26
1289,3089,195,2,2024-10-26
1290,6800,4,3,2025-05-27
1291,3233,9,3,2025-03-09
1292,8665,32,2,2025-08-31
1293,5877,142,5,2024-10-15
1294,2225,85,4,2025-08-14
1295,4876,137,3,2025-07-02
1296,9295,170,4,2023-12-30
1297,4908,49,5,2025-06-05
1298,1224,173,2,2025-03-20
1299,2272,139,4,2025-08-27
1300,4804,17,4,2024-04-05
1301,1716,22,1,2024-01-28
1302,298,198,5,2024-12-27
1303,582,53,2,2024-12-17
1304,7834,100,4,2024-08-04
1305,7464,18,5,2025-09-07
1306,642,11,5,2023-12-13
1307,7482,29,5,2025-05-08
1308,597,75,3,2024-12-17
1309,8308,179,4,2024-11-19
1310,2239,171,4,2024-05-01
1311,7745,65,2,2024-08-18
1312,7156,40,4,2025-09-30
1313,9248,125,3,2024-04-15
1314,1410,4,2,2025-10-31
1315,8241,58,5,2024-08-14
1316,9156,140,1,2024-11-29
1317,2668,105,4,2025-04-30
1318,6827,109,3,2025-02-06
1319,5174,1,2,2024-05-30
1320,31,28,2,2025-10-06
1321,6833,98,1,2025-05-16
1322,6132,90,1,2024-07-20
1323,6151,21,4,2024-03-25
1324,4735,120,3,2024-07-10
1325,4264,106,3,2024-02-06
1326,8151,174,4,2025-09-12
1327,6191,141,5,2024-12-01
1328,4582,186,5,2024-11-20
1329,6974,94,3,2023-11-30
1330,8520,52,4,2024-03-21
1331,8323,58,3,2025-09-11
1332,4109,17,1,2024-04-27
1333,5199,182,4,2025-04-11
1334,838,62,4,2025-03-19
1335,4476,193,4,2024-11-08
1336,5339,187,4,2025-01-25
1337,2814,13,3,2025-07-16
1338,6228,160,2,2023-12-04
1339,8744,70,3,2023-11-22
1340,2293,37,5,2024-10-13
1341,8524,174,1,2025-05-23
1342,5024,159,5,2025-01-06
1343,1808,2,5,2024-09-26
1344,4723,163,2,2024-02-18
1345,2752,60,4,2024-08-07
1346,597,173,4,2024-06-26
1347,6868,180,3,2024-09-04
1348,5622,11,1,2025-05-10
1349,105,96,1,2025-09-09
1350,4266,164,5,2024-02-01
1351,5369,83,5,2024-09-29
1352,3494,135,3,2024-05-01
1353,8571,124,1,2024-06-24
1354,32,65,3,2024-10-01
1355,7956,198,3,2025-02-14
1356,3085,200,5,2025-01-26
1357,7114,56,3,2024-04-25
1358,718,180,4,2025-05-21
1359,6483,172,5,2024-06-05
1360,384,186,3,2024-06-28
1361,8636,71,3,2025-01-09
1362,2770,191,3,2025-03-02
1363,9854,40,2,2025-03-16
1364,2223,150,4,2025-10-02
1365,4000,75,1,2025-06-18
1366,2599,146,4,2025-02-11
1367,7304,93,2,2024-08-01
1368,4208,194,4,2025-06-23
1369,2457,95,1,2023-11-06
1370,538,189,1,2024-05-08
1371,7928,165,1,2025-05-07
1372,8799,53,2,2023-12-20
1373,7598,116,4,2024-06-21
1374,4745,5,1,2024-08-17
1375,9241,2,3,2025-05-30
1376,2718,142,2,2024-04-24
1377,6891,164,2,2024-06-18
1378,3718,139,1,2024-04-08
1379,2700,180,5,2024-11-13
1380,419,58,4,2024-10-31
1381,7952,136,4,2024-12-31
1382,8095,55,4,2024-11-16
1383,2331,173,5,2024-01-02
1384,979,13,2,2025-08-10
1385,6211,119,4,2025-10-10
1386,4801,3,4,2023-11-28
1387,9757,92,2,2025-05-19
1388,2101,51,3,2025-08-15
1389,2438,106,5,2025-09-25
1390,9716,165,2,2023-12-19
1391,1204,91,4,2024-04-22
1392,4383,199,4,2024-07-12
1393,6312,92,5,2025-02-15
1394,8047,11,1,2025-07-29
1395,6303,196,5,2025-02-03
1396,3176,67,1,2025-10-18
1397,2990,193,4,2024-07-17
1398,8664,39,2,2023-11-09
1399,2423,107,5,2025-10-17
1400,8237,90,5,2024-10-19
1401,6794,140,4,2024-10-09
1402,126,26,2,2024-06-10
1403,2849,136,1,2025-09-19
1404,4518,171,1,2025-04-25
1405,5063,70,1,2025-08-16
1406,599,187,2,2024-02-02
1407,4506,131,3,2025-10-12
1408,1515,199,4,2024-11-08
1409,5564,104,1,2025-01-17
1410,9408,76,2,2024-09-20
1411,934,140,2,2024-10-05
1412,5577,102,5,2025-06-12
1413,7413,16,4,2025-02-25
1414,4104,12,2,2024-08-21
1415,4264,3,4,2025-03-16
1416,1980,101,1,2024-12-12
1417,8845,146,5,2024-11-02
1418,1324,190,3,2024-07-23
1419,5443,143,4,2024-11-04
1420,4595,123,4,2024-03-05
1421,9095,118,2,2024-06-14
1422,2918,166,1,2025-06-12
1423,2987,83,5,2025-04-08
1424,1320,104,2,2023-12-27
1425,6059,162,1,2024-08-29
1426,1101,78,3,2024-12-17
1427,9648,47,3,2024-08-13
1428,5575,137,4,2024-11-15
1429,8081,40,5,2024-04-02
1430,4537,70,3,2024-10-10
1431,7391,46,4,2025-03-07
1432,6690,158,2,2024-06-27
1433,5341,48,1,2025-09-07
1434,2643,106,4,2024-04-23
1435,7467,85,4,2025-02-24
1436,2178,116,1,2024-01-11
1437,9612,151,3,2025-05-29
1438,5617,136,1,2024-04-10
1439,3817,6,4,2025-07-01
1440,4262,52,4,2024-12-15
1441,4178,149,2,2025-10-01
1442,5766,107,5,2025-08-16
1443,5964,191,2,2024-02-01
1444,9468,26,4,2023-11-10
1445,2374,121,2,2025-02-26
1446,4383,81,5,2024-09-05
1447,5963,83,3,2025-01-17
1448,7908,2,3,2024-12-26
1449,4799,80,4,2024-08-26
1450,5382,92,2,2025-01-29
1451,7057,59,4,2025-07-15
1452,8797,127,5,2025-01-24
1453,9732,34,5,2024-09-17
1454,4978,155,5,2025-01-18
1455,9868,44,4,2024-10-31
1456,797,191,3,2024-09-30
1457,1974,182,3,2024-09-21
1458,5183,25,3,2025-05-11
1459,6072,128,2,2024-04-15
1460,6319,133,1,2025-04-25
1461,8275,27,2,2024-07-23
1462,6020,182,2,2025-10-17
1463,2759,32,2,2025-04-05
1464,2702,60,1,2025-03-31
1465,9028,174,2,2023-12-29
1466,1133,125,4,2024-10-19
1467,7042,12,5,2025-08-22
1468,7905,54,5,2024-04-29
1469,874,40,5,2024-11-30
1470,4402,163,1,2024-08-15
1471,6971,31,4,2025-05-05
1472,1093,55,3,2025-01-20
1473,6804,24,2,2025-07-05
1474,883,186,5,2024-04-18
1475,2945,148,2,2025-07-01
1476,13,42,4,2025-06-05
1477,5756,108,4,2024-12-10
1478,3593,173,5,2024-09-21
1479,4373,38,1,2024-12-17
1480,7430,82,1,2023-11-26
1481,5712,95,4,2025-09-21
1482,3754,9,4,2025-07-10
1483,136,128,4,2025-05-12
1484,9319,84,4,2025-05-21
1485,1613,152,1,2024-05-23
1486,8246,49,2,2025-03-31
1487,2846,58,4,2025-09-29
1488,2520,32,5,2025-06-19
1489,7786,10,4,2025-08-15
1490,8159,111,2,2024-10-27
1491,5413,120,5,2024-05-16
1492,2778,15,1,2024-07-29
1493,4686,192,1,2024-04-13
1494,105,44,2,2024-02-26
1495,6215,54,5,2024-05-31
1496,6367,67,3,2025-05-23
1497,542,79,4,2023-11-09
1498,4587,1,2,2024-02-21
1499,3777,137,3,2024-10-14
1500,6487,36,4,2024-01-31
1501,3,20,5,2024-11-09
1502,6758,171,2,2025-01-02
1503,9563,126,1,2025-11-01
1504,1469,106,5,2024-12-30
1505,3240,45,4,2024-02-16
1506,123,107,1,2023-11-18
1507,8315,166,3,2024-04-04
1508,9037,197,4,2025-07-24
1509,4090,192,4,2025-09-22
1510,153,189,3,2025-05-03
1511,5411,142,3,2025-08-18
1512,845,101,1,2024-03-09
1513,8727,148,4,2025-05-15
1514,5523,177,3,2023-11-17
1515,4284,160,3,2025-01-29
1516,1600,58,1,2024-05-25
1517,6239,95,5,2025-08-30
1518,4043,14,2,2024-08-10
1519,3183,90,2,2025-09-08
1520,5,52,5,2024-06-01
1521,605,25,4,2024-10-30
1522,5270,20,5,2024-01-02
1523,3961,41,5,2025-10-08
1524,4169,180,2,2025-03-24
1525,2245,134,1,2025-01-08
1526,607,156,2,2024-10-30
1527,2989,197,5,2024-02-01
1528,1144,194,3,2025-04-01
1529,668,194,5,2025-08-31
1530,1869,38,2,2025-05-24
1531,5829,149,1,2025-08-31
1532,1230,173,2,2025-05-22
1533,5968,179,5,2023-11-14
1534,4611,10,5,2025-03-19
1535,93,79,1,2025-09-28
1536,4739,195,4,2024-03-17
1537,114,140,4,2023-12-18
1538,9682,152,1,2025-04-05
1539,4721,41,5,2025-11-01
1540,7022,167,4,2025-08-04
1541,2138,63,4,2024-10-13
1542,3828,51,3,2024-01-11
1543,6703,182,4,2024-02-20
1544,5691,162,4,2024-10-09
1545,1084,9,3,2024-05-13
1546,8591,186,2,2024-10-07
1547,3219,132,5,2023-11-11
1548,5804,127,2,2025-08-06
1549,7138,198,5,2024-06-10
1550,3373,198,1,2024-05-04
1551,6695,24,1,2025-06-20
1552,9911,112,5,2025-11-01
1553,5278,74,1,2025-05-09
1554,8444,107,2,2025-10-25
1555,6640,30,2,2024-05-01
1556,4416,175,2,2024-06-29
1557,7559,68,3,2025-01-11
1558,8701,153,4,2025-02-11
1559,1310,129,1,2025-03-29
1560,5478,34,3,2025-09-27
1561,7722,78,3,2025-08-05
1562,1468,125,4,2025-05-04
1563,9069,142,2,2025-05-24
1564,1126,127,5,2025-06-08
1565,4927,124,5,2025-01-21
1566,7189,169,5,2024-05-28
1567,7995,27,1,2025-01-31
1568,5716,27,3,2025-04-08
1569,51,4,3,2024-09-16
1570,6613,37,3,2024-12-07
1571,8924,49,3,2024-10-25
1572,8682,153,4,2025-10-10
1573,4092,150,2,2023-11-28
1574,727,102,1,2025-09-23
1575,5884,40,4,2025-03-11
1576,7502,6,5,2023-12-03
1577,7303,5,5,2024-03-25
1578,8758,175,5,2025-03-14
1579,1719,190,1,2024-05-25
1580,9664,43,3,2024-02-10
1581,9576,28,2,2024-01-28
1582,7583,54,2,2024-09-06
1583,5466,99,1,2025-05-13
1584,5657,175,4,2024-02-08
1585,6667,91,2,2025-07-16
1586,6683,199,3,2025-03-04
1587,3941,32,5,2025-04-19
1588,7383,70,2,2025-04-12
1589,7233,123,3,2024-04-28
1590,8911,143,1,2025-03-19
1591,1697,145,1,2025-03-22
1592,5729,116,2,2024-10-30
1593,7359,15,5,2024-08-12
1594,8278,96,5,2025-03-16
1595,6945,198,5,2024-07-30
1596,6464,34,3,2025-10-02
1597,7352,82,5,2023-11-11
1598,7881,121,1,2024-12-07
1599,1483,58,1,2024-03-04
1600,2214,200,2,2025-06-20
1601,8109,1,3,2024-06-01
1602,1521,60,5,2024-08-30
1603,8165,72,1,2024-12-16
1604,5459,73,1,2024-05-09
1605,5178,171,1,2025-09-09
1606,7144,6,3,2023-12-17
1607,2412,95,1,2024-05-02
1608,2282,91,3,2024-07-28
1609,8789,152,2,2024-08-25
1610,8773,183,3,2025-03-06
1611,5437,33,1,2025-05-22
1612,583,14,1,2025-02-25
1613,5104,200,5,2024-09-07
1614,894,175,1,2024-11-12
1615,2698,137,3,2024-03-11
1616,3129,102,4,2023-12-27
1617,9829,89,4,2023-11-24
1618,3311,144,1,2024-09-07
1619,3787,112,1,2024-08-20
1620,8350,20,4,2024-05-02
1621,516,99,5,2025-02-04
1622,3720,36,4,2023-11-16
1623,4158,178,1,2025-04-11
1624,2810,35,5,2023-12-02
1625,779,110,1,2024-05-18
1626,6454,104,4,2024-06-17
1627,5280,18,4,2025-10-26
1628,2949,34,3,2025-01-23
1629,2461,76,1,2025-01-14
1630,649,194,2,2024-04-25
1631,6447,103,1,2024-03-23
1632,8483,198,3,2025-10-08
1633,4771,60,2,2025-10-06
1634,9551,65,3,2024-09-21
1635,8758,195,1,2025-01-10
1636,6832,53,5,2024-11-14
1637,5161,72,5,2024-12-18
1638,3269,126,1,2024-04-18
1639,7270,95,2,2024-08-15
1640,4859,125,3,2024-08-10
1641,7211,80,4,2023-11-30
1642,9837,124,2,2024-11-02
1643,8240,103,5,2025-10-01
1644,7542,129,3,2023-11-09
1645,9235,81,5,2023-12-20
1646,1654,104,1,2023-12-03
1647,5920,138,1,2024-08-09
1648,1134,128,1,2025-03-26
1649,6402,62,5,2023-11-10
1650,8102,34,3,2024-06-30
1651,5966,147,1,2024-06-16
1652,5519,159,3,2024-11-23
1653,82,34,5,2025-08-12
1654,2610,64,4,2023-12-11
1655,4402,77,4,2024-11-14
1656,9289,165,2,2024-04-13
1657,4081,185,4,2024-12-22
1658,4872,107,3,2025-03-13
1659,1276,3,2,2024-05-21
1660,2368,61,3,2024-12-02
1661,3104,100,4,2024-06-14
1662,2494,8,4,2024-05-27
1663,2303,139,2,2025-09-10
1664,8838,87,4,2025-06-09
1665,4440,157,5,2025-07-19
1666,5034,72,4,2024-01-21
1667,5497,115,4,2025-07-09
1668,8985,155,2,2025-09-20
1669,3211,63,1,2024-06-11
1670,5783,82,5,2024-07-23
1671,4258,20,2,2025-10-13
1672,9609,25,5,2024-10-01
1673,4249,13,3,2025-04-05
1674,9344,165,5,2024-03-14
1675,9380,75,3,2025-01-01
1676,2301,185,2,2024-11-09
1677,8272,79,5,2025-06-23
1678,3542,117,4,2025-08-03
1679,1694,184,5,2025-02-05
1680,738,15,1,2024-12-02
1681,1405,186,4,2024-07-20
1682,8060,59,1,2025-01-15
1683,1303,45,1,2024-05-26
1684,9342,17,3,2024-06-15
1685,7161,76,3,2024-09-03
1686,4254,153,1,2024-10-21
1687,6651,30,4,2024-03-10
1688,8543,101,2,2024-11-18
1689,526,93,5,2025-09-09
1690,9734,81,3,2025-01-07
1691,3650,160,4,2024-03-03
1692,4832,53,4,2023-11-25
1693,1717,102,1,2024-04-06
1694,8039,53,5,2024-08-26
1695,531,194,2,2024-10-07
1696,8533,114,5,2024-06-28
1697,2724,150,4,2024-12-10
1698,3004,172,1,2024-01-24
1699,1402,76,1,2024-12-15
1700,568,177,5,2024-07-30
1701,2828,162,5,2024-01-09
1702,5135,173,3,2024-01-22
1703,6374,3,5,2024-06-17
1704,8144,128,2,2025-03-17
1705,3747,56,2,2025-08-27
1706,7660,20,4,2025-03-02
1707,3213,90,3,2025-01-25
1708,7046,51,3,2025-10-18
1709,2620,111,5,2023-11-23
1710,4179,86,5,2024-11-25
1711,7922,151,1,2025-07-31
1712,4566,165,5,2023-11-07
